334_373,334_384,ratio,surfactant_1,assay,time,replicate,concentration,analysis,surfactant_1_ratio,surfactant_2,surfactant_2_ratio
137679.0,172272.0,0.7991954583449429,CAPB,N/A,10,1,0.478,rough_rough,0.5,CHAPS,0.5
135264.0,173136.0,0.7812586637094538,CAPB,N/A,10,1,0.682,rough_rough,0.5,CHAPS,0.5
149380.0,200758.0,0.7440799370386236,CAPB,N/A,10,1,0.973,rough_rough,0.5,CHAPS,0.5
159422.0,217668.0,0.7324089898377345,CAPB,N/A,10,1,1.389,rough_rough,0.5,CHAPS,0.5
177350.0,249511.0,0.7107903058382196,CAPB,N/A,10,1,1.982,rough_rough,0.5,CHAPS,0.5
181802.0,268194.0,0.6778749711030075,CAPB,N/A,10,1,2.829,rough_rough,0.5,CHAPS,0.5
198366.0,296335.0,0.6693978099110803,CAPB,N/A,10,1,4.037,rough_rough,0.5,CHAPS,0.5
200439.0,302512.0,0.6625819802189665,CAPB,N/A,10,1,5.762,rough_rough,0.5,CHAPS,0.5
173816.0,259456.0,0.6699247656635422,CAPB,N/A,10,1,8.222,rough_rough,0.5,CHAPS,0.5
130935.0,169150.0,0.7740762636712977,CAPB,N/A,10,2,0.164,rough_rough,0.5,CHAPS,0.5
131409.0,166842.0,0.7876254180602007,CAPB,N/A,10,2,0.235,rough_rough,0.5,CHAPS,0.5
133202.0,170761.0,0.780049308682896,CAPB,N/A,10,2,0.335,rough_rough,0.5,CHAPS,0.5
129798.0,166643.0,0.7788986036017115,CAPB,N/A,10,2,0.478,rough_rough,0.5,CHAPS,0.5
129752.0,168951.0,0.7679859841018993,CAPB,N/A,10,2,0.682,rough_rough,0.5,CHAPS,0.5
143255.0,192462.0,0.7443287506105102,CAPB,N/A,10,2,0.973,rough_rough,0.5,CHAPS,0.5
152935.0,208721.0,0.7327245461644971,CAPB,N/A,10,2,1.389,rough_rough,0.5,CHAPS,0.5
168731.0,234626.0,0.7191487729407653,CAPB,N/A,10,2,1.982,rough_rough,0.5,CHAPS,0.5
169578.0,252414.0,0.6718248591599515,CAPB,N/A,10,2,2.829,rough_rough,0.5,CHAPS,0.5
189426.0,282237.0,0.671159344805961,CAPB,N/A,10,2,4.037,rough_rough,0.5,CHAPS,0.5
192069.0,291302.0,0.659346657420821,CAPB,N/A,10,2,5.762,rough_rough,0.5,CHAPS,0.5
166601.0,255499.0,0.6520612605137398,CAPB,N/A,10,2,8.222,rough_rough,0.5,CHAPS,0.5
124800.0,161440.0,0.7730426164519326,CAPB,N/A,10,3,0.164,rough_rough,0.5,CHAPS,0.5
125209.0,161292.0,0.7762877266076433,CAPB,N/A,10,3,0.235,rough_rough,0.5,CHAPS,0.5
127337.0,164400.0,0.7745559610705596,CAPB,N/A,10,3,0.335,rough_rough,0.5,CHAPS,0.5
123619.0,158823.0,0.7783444463333397,CAPB,N/A,10,3,0.478,rough_rough,0.5,CHAPS,0.5
123805.0,164498.0,0.7526231321961361,CAPB,N/A,10,3,0.682,rough_rough,0.5,CHAPS,0.5
136295.0,187044.0,0.7286788135411989,CAPB,N/A,10,3,0.973,rough_rough,0.5,CHAPS,0.5
145109.0,202354.0,0.7171046779406387,CAPB,N/A,10,3,1.389,rough_rough,0.5,CHAPS,0.5
160491.0,228786.0,0.7014896016364638,CAPB,N/A,10,3,1.982,rough_rough,0.5,CHAPS,0.5
168084.0,247110.0,0.6801991016146656,CAPB,N/A,10,3,2.829,rough_rough,0.5,CHAPS,0.5
183664.0,276602.0,0.6640009833623762,CAPB,N/A,10,3,4.037,rough_rough,0.5,CHAPS,0.5
190492.0,289276.0,0.6585129772259019,CAPB,N/A,10,3,5.762,rough_rough,0.5,CHAPS,0.5
167545.0,255658.0,0.6553481604330785,CAPB,N/A,10,3,8.222,rough_rough,0.5,CHAPS,0.5
148363.0,186444.0,0.7957510029821286,CTAB,N/A,10,1,0.157,rough_rough,0.95,TTAB,0.05
140460.0,183960.0,0.7635355512067841,CTAB,N/A,10,1,0.215,rough_rough,0.95,TTAB,0.05
142411.0,177947.0,0.8003000893524477,CTAB,N/A,10,1,0.293,rough_rough,0.95,TTAB,0.05
133424.0,165622.0,0.8055934598060644,CTAB,N/A,10,1,0.4,rough_rough,0.95,TTAB,0.05
130683.0,158373.0,0.8251595915970525,CTAB,N/A,10,1,0.547,rough_rough,0.95,TTAB,0.05
112151.0,136000.0,0.8246397058823529,CTAB,N/A,10,1,0.747,rough_rough,0.95,TTAB,0.05
92591.0,116390.0,0.7955236704184209,CTAB,N/A,10,1,1.02,rough_rough,0.95,TTAB,0.05
127678.0,172661.0,0.7394721448387302,CTAB,N/A,10,1,1.394,rough_rough,0.95,TTAB,0.05
125218.0,172684.0,0.7251279794306363,CTAB,N/A,10,1,1.904,rough_rough,0.95,TTAB,0.05
123488.0,173948.0,0.7099133074252075,CTAB,N/A,10,1,2.601,rough_rough,0.95,TTAB,0.05
119870.0,165862.0,0.7227092402117423,CTAB,N/A,10,1,3.553,rough_rough,0.95,TTAB,0.05
97604.0,132257.0,0.7379874033132462,CTAB,N/A,10,1,4.853,rough_rough,0.95,TTAB,0.05
136338.0,167333.0,0.814770547351688,CTAB,N/A,10,2,0.157,rough_rough,0.95,TTAB,0.05
131724.0,167369.0,0.7870274662571922,CTAB,N/A,10,2,0.215,rough_rough,0.95,TTAB,0.05
127414.0,162555.0,0.7838208606317861,CTAB,N/A,10,2,0.293,rough_rough,0.95,TTAB,0.05
120677.0,152667.0,0.7904589727970026,CTAB,N/A,10,2,0.4,rough_rough,0.95,TTAB,0.05
120116.0,148460.0,0.8090798868382055,CTAB,N/A,10,2,0.547,rough_rough,0.95,TTAB,0.05
105137.0,129358.0,0.8127599375376862,CTAB,N/A,10,2,0.747,rough_rough,0.95,TTAB,0.05
87631.0,110735.0,0.7913577459701088,CTAB,N/A,10,2,1.02,rough_rough,0.95,TTAB,0.05
121612.0,162397.0,0.7488561980824769,CTAB,N/A,10,2,1.394,rough_rough,0.95,TTAB,0.05
118882.0,165121.0,0.7199689924358501,CTAB,N/A,10,2,1.904,rough_rough,0.95,TTAB,0.05
118493.0,166863.0,0.7101214769002115,CTAB,N/A,10,2,2.601,rough_rough,0.95,TTAB,0.05
116770.0,160966.0,0.7254327000733074,CTAB,N/A,10,2,3.553,rough_rough,0.95,TTAB,0.05
93027.0,127715.0,0.7283952550600947,CTAB,N/A,10,2,4.853,rough_rough,0.95,TTAB,0.05
128413.0,159805.0,0.8035605894684146,CTAB,N/A,10,3,0.157,rough_rough,0.95,TTAB,0.05
123885.0,157098.0,0.7885841958522706,CTAB,N/A,10,3,0.215,rough_rough,0.95,TTAB,0.05
120451.0,152227.0,0.7912591064660014,CTAB,N/A,10,3,0.293,rough_rough,0.95,TTAB,0.05
115561.0,145207.0,0.7958362888841447,CTAB,N/A,10,3,0.4,rough_rough,0.95,TTAB,0.05
114929.0,143854.0,0.7989280798587457,CTAB,N/A,10,3,0.547,rough_rough,0.95,TTAB,0.05
100466.0,125803.0,0.7985978076834416,CTAB,N/A,10,3,0.747,rough_rough,0.95,TTAB,0.05
84829.0,109027.0,0.7780549772074807,CTAB,N/A,10,3,1.02,rough_rough,0.95,TTAB,0.05
118377.0,158509.0,0.7468156382287441,CTAB,N/A,10,3,1.394,rough_rough,0.95,TTAB,0.05
117384.0,163039.0,0.7199749753126553,CTAB,N/A,10,3,1.904,rough_rough,0.95,TTAB,0.05
117414.0,165311.0,0.7102612651305721,CTAB,N/A,10,3,2.601,rough_rough,0.95,TTAB,0.05
115272.0,159638.0,0.7220837144038387,CTAB,N/A,10,3,3.553,rough_rough,0.95,TTAB,0.05
93089.0,127212.0,0.7317627267867811,CTAB,N/A,10,3,4.853,rough_rough,0.95,TTAB,0.05
122956.0,153787.0,0.799521415984446,CTAB,N/A,10,1,0.5716420384685638,fine_fine,0.8,DTAB,0.2
147215.0,179848.0,0.8185523330812686,CTAB,N/A,10,1,0.7379866983269356,fine_fine,0.8,DTAB,0.2
111339.0,135361.0,0.8225338169783024,CTAB,N/A,10,1,0.9527367307809396,fine_fine,0.8,DTAB,0.2
99538.0,122527.0,0.8123760477282558,CTAB,N/A,10,1,1.071828822128557,fine_fine,0.8,DTAB,0.2
87250.0,109189.0,0.7990731667109324,CTAB,N/A,10,1,1.214739331745698,fine_fine,0.8,DTAB,0.2
116054.0,157066.0,0.7388868373804642,CTAB,N/A,10,1,1.3576498413628388,fine_fine,0.8,DTAB,0.2
110373.0,150010.0,0.7357709486034264,CTAB,N/A,10,1,1.50056035097998,fine_fine,0.8,DTAB,0.2
119613.0,161760.0,0.7394473293768546,CTAB,N/A,10,1,1.6434708605971209,fine_fine,0.8,DTAB,0.2
131896.0,180117.0,0.7322795738325644,CTAB,N/A,10,1,1.7863813702142617,fine_fine,0.8,DTAB,0.2
132154.0,180396.0,0.7325772190070733,CTAB,N/A,10,1,2.143657644257114,fine_fine,0.8,DTAB,0.2
122095.0,167356.0,0.7295525705681302,CTAB,N/A,10,1,2.7674501187260083,fine_fine,0.8,DTAB,0.2
98425.0,133608.0,0.7366699598826417,CTAB,N/A,10,1,3.572762740428523,fine_fine,0.8,DTAB,0.2
113549.0,142069.0,0.7992524759095933,CTAB,N/A,10,2,0.5716420384685638,fine_fine,0.8,DTAB,0.2
132991.0,168054.0,0.7913587299320457,CTAB,N/A,10,2,0.7379866983269356,fine_fine,0.8,DTAB,0.2
103442.0,128708.0,0.8036951860024241,CTAB,N/A,10,2,0.9527367307809396,fine_fine,0.8,DTAB,0.2
94446.0,114783.0,0.8228221949243355,CTAB,N/A,10,2,1.071828822128557,fine_fine,0.8,DTAB,0.2
83053.0,103866.0,0.7996168139718484,CTAB,N/A,10,2,1.214739331745698,fine_fine,0.8,DTAB,0.2
109269.0,149290.0,0.7319244423605064,CTAB,N/A,10,2,1.3576498413628388,fine_fine,0.8,DTAB,0.2
105809.0,144924.0,0.7300999144379123,CTAB,N/A,10,2,1.50056035097998,fine_fine,0.8,DTAB,0.2
113712.0,156414.0,0.726993747362768,CTAB,N/A,10,2,1.6434708605971209,fine_fine,0.8,DTAB,0.2
126157.0,176527.0,0.7146612132988155,CTAB,N/A,10,2,1.7863813702142617,fine_fine,0.8,DTAB,0.2
127585.0,178454.0,0.714946148587311,CTAB,N/A,10,2,2.143657644257114,fine_fine,0.8,DTAB,0.2
120308.0,167053.0,0.7201786259450593,CTAB,N/A,10,2,2.7674501187260083,fine_fine,0.8,DTAB,0.2
98143.0,132318.0,0.7417207031545217,CTAB,N/A,10,2,3.572762740428523,fine_fine,0.8,DTAB,0.2
108482.0,137046.0,0.7915736322110825,CTAB,N/A,10,3,0.5716420384685638,fine_fine,0.8,DTAB,0.2
125660.0,160175.0,0.7845169346027782,CTAB,N/A,10,3,0.7379866983269356,fine_fine,0.8,DTAB,0.2
99043.0,124000.0,0.798733870967742,CTAB,N/A,10,3,0.9527367307809396,fine_fine,0.8,DTAB,0.2
90210.0,110880.0,0.8135822510822511,CTAB,N/A,10,3,1.071828822128557,fine_fine,0.8,DTAB,0.2
80992.0,101331.0,0.7992815624043975,CTAB,N/A,10,3,1.214739331745698,fine_fine,0.8,DTAB,0.2
107448.0,146187.0,0.7350037965072134,CTAB,N/A,10,3,1.3576498413628388,fine_fine,0.8,DTAB,0.2
103845.0,142082.0,0.7308807589983249,CTAB,N/A,10,3,1.50056035097998,fine_fine,0.8,DTAB,0.2
112080.0,155223.0,0.7220579424440966,CTAB,N/A,10,3,1.6434708605971209,fine_fine,0.8,DTAB,0.2
124471.0,175315.0,0.7099848843510252,CTAB,N/A,10,3,1.7863813702142617,fine_fine,0.8,DTAB,0.2
124357.0,176353.0,0.7051595379721355,CTAB,N/A,10,3,2.143657644257114,fine_fine,0.8,DTAB,0.2
118291.0,163884.0,0.7217971247955871,CTAB,N/A,10,3,2.7674501187260083,fine_fine,0.8,DTAB,0.2
96704.0,130537.0,0.7408167799168052,CTAB,N/A,10,3,3.572762740428523,fine_fine,0.8,DTAB,0.2
157676.0,187659.0,0.8402261548873222,CTAB,N/A,10,1,0.493,rough_rough,0.2,CHAPS,0.8
158682.0,192684.0,0.8235349068941894,CTAB,N/A,10,1,0.668,rough_rough,0.2,CHAPS,0.8
169874.0,214161.0,0.7932069797955743,CTAB,N/A,10,1,0.905,rough_rough,0.2,CHAPS,0.8
206880.0,285649.0,0.7242454900944866,CTAB,N/A,10,1,1.226,rough_rough,0.2,CHAPS,0.8
239737.0,344112.0,0.6966830566792207,CTAB,N/A,10,1,1.661,rough_rough,0.2,CHAPS,0.8
250127.0,361885.0,0.6911781367008857,CTAB,N/A,10,1,2.25,rough_rough,0.2,CHAPS,0.8
251172.0,365740.0,0.6867501503800514,CTAB,N/A,10,1,3.047,rough_rough,0.2,CHAPS,0.8
254922.0,372794.0,0.6838146536693187,CTAB,N/A,10,1,4.128,rough_rough,0.2,CHAPS,0.8
246298.0,375927.0,0.6551750738840254,CTAB,N/A,10,1,5.592,rough_rough,0.2,CHAPS,0.8
254121.0,389084.0,0.6531263171962867,CTAB,N/A,10,1,7.575,rough_rough,0.2,CHAPS,0.8
260764.0,409980.0,0.636040782477194,CTAB,N/A,10,1,10.261,rough_rough,0.2,CHAPS,0.8
237240.0,355906.0,0.6665805015931173,CTAB,N/A,10,1,13.9,rough_rough,0.2,CHAPS,0.8
138061.0,175233.0,0.7878710060319689,CTAB,N/A,10,2,0.493,rough_rough,0.2,CHAPS,0.8
140323.0,177794.0,0.7892448564068528,CTAB,N/A,10,2,0.668,rough_rough,0.2,CHAPS,0.8
148784.0,193195.0,0.7701234503998551,CTAB,N/A,10,2,0.905,rough_rough,0.2,CHAPS,0.8
184371.0,261893.0,0.7039936157132874,CTAB,N/A,10,2,1.226,rough_rough,0.2,CHAPS,0.8
223102.0,320610.0,0.6958672530488755,CTAB,N/A,10,2,1.661,rough_rough,0.2,CHAPS,0.8
233989.0,340921.0,0.6863437570580868,CTAB,N/A,10,2,2.25,rough_rough,0.2,CHAPS,0.8
235836.0,343912.0,0.6857451906301611,CTAB,N/A,10,2,3.047,rough_rough,0.2,CHAPS,0.8
237940.0,348883.0,0.6820051421250104,CTAB,N/A,10,2,4.128,rough_rough,0.2,CHAPS,0.8
237520.0,359665.0,0.6603923095102386,CTAB,N/A,10,2,5.592,rough_rough,0.2,CHAPS,0.8
245885.0,375680.0,0.6545064948892675,CTAB,N/A,10,2,7.575,rough_rough,0.2,CHAPS,0.8
255477.0,395463.0,0.6460199816417718,CTAB,N/A,10,2,10.261,rough_rough,0.2,CHAPS,0.8
227710.0,352948.0,0.6451658601267042,CTAB,N/A,10,2,13.9,rough_rough,0.2,CHAPS,0.8
129941.0,165052.0,0.7872731018103386,CTAB,N/A,10,3,0.493,rough_rough,0.2,CHAPS,0.8
133219.0,169322.0,0.7867790363921995,CTAB,N/A,10,3,0.668,rough_rough,0.2,CHAPS,0.8
140076.0,184128.0,0.7607533889468197,CTAB,N/A,10,3,0.905,rough_rough,0.2,CHAPS,0.8
171897.0,253751.0,0.6774239313342607,CTAB,N/A,10,3,1.226,rough_rough,0.2,CHAPS,0.8
215465.0,312302.0,0.6899251365665285,CTAB,N/A,10,3,1.661,rough_rough,0.2,CHAPS,0.8
228709.0,332512.0,0.6878217928977,CTAB,N/A,10,3,2.25,rough_rough,0.2,CHAPS,0.8
229092.0,336657.0,0.6804908259742112,CTAB,N/A,10,3,3.047,rough_rough,0.2,CHAPS,0.8
231063.0,340820.0,0.677961974062555,CTAB,N/A,10,3,4.128,rough_rough,0.2,CHAPS,0.8
231841.0,352227.0,0.6582147308411905,CTAB,N/A,10,3,5.592,rough_rough,0.2,CHAPS,0.8
239135.0,366025.0,0.6533296905949048,CTAB,N/A,10,3,7.575,rough_rough,0.2,CHAPS,0.8
248880.0,387049.0,0.6430193593059277,CTAB,N/A,10,3,10.261,rough_rough,0.2,CHAPS,0.8
226112.0,344430.0,0.6564817234271114,CTAB,N/A,10,3,13.9,rough_rough,0.2,CHAPS,0.8
123041.0,160684.0,0.7657327425257027,CTAB,N/A,10,1,0.7291019536833563,fine_fine,0.5,DTAB,0.5
115325.0,144385.0,0.7987325553208435,CTAB,N/A,10,1,0.9412665747676434,fine_fine,0.5,DTAB,0.5
100137.0,122138.0,0.8198676906450081,CTAB,N/A,10,1,1.215169922805594,fine_fine,0.5,DTAB,0.5
94044.0,116097.0,0.8100467712343988,CTAB,N/A,10,1,1.367066163156293,fine_fine,0.5,DTAB,0.5
90383.0,116596.0,0.7751809667570071,CTAB,N/A,10,1,1.549341651577132,fine_fine,0.5,DTAB,0.5
103403.0,135586.0,0.7626377354594133,CTAB,N/A,10,1,1.731617139997971,fine_fine,0.5,DTAB,0.5
114927.0,159075.0,0.7224705327675625,CTAB,N/A,10,1,1.91389262841881,fine_fine,0.5,DTAB,0.5
118247.0,161712.0,0.7312196992183635,CTAB,N/A,10,1,2.096168116839649,fine_fine,0.5,DTAB,0.5
125370.0,172601.0,0.7263573212206187,CTAB,N/A,10,1,2.278443605260488,fine_fine,0.5,DTAB,0.5
127718.0,174273.0,0.7328616595800841,CTAB,N/A,10,1,2.734132326312586,fine_fine,0.5,DTAB,0.5
125935.0,172020.0,0.7320951052203232,CTAB,N/A,10,1,3.5297496553786627,fine_fine,0.5,DTAB,0.5
100833.0,134307.0,0.7507650383077576,CTAB,N/A,10,1,4.556887210520976,fine_fine,0.5,DTAB,0.5
118852.0,150779.0,0.7882530060552199,CTAB,N/A,10,2,0.7291019536833563,fine_fine,0.5,DTAB,0.5
112110.0,139425.0,0.8040882194728348,CTAB,N/A,10,2,0.9412665747676434,fine_fine,0.5,DTAB,0.5
94650.0,116516.0,0.8123347866387449,CTAB,N/A,10,2,1.215169922805594,fine_fine,0.5,DTAB,0.5
89632.0,110794.0,0.8089968770872069,CTAB,N/A,10,2,1.367066163156293,fine_fine,0.5,DTAB,0.5
85173.0,109079.0,0.780837741453442,CTAB,N/A,10,2,1.549341651577132,fine_fine,0.5,DTAB,0.5
99814.0,132690.0,0.7522345316150426,CTAB,N/A,10,2,1.731617139997971,fine_fine,0.5,DTAB,0.5
106797.0,148763.0,0.7179002843448976,CTAB,N/A,10,2,1.91389262841881,fine_fine,0.5,DTAB,0.5
114023.0,157880.0,0.7222130732201673,CTAB,N/A,10,2,2.096168116839649,fine_fine,0.5,DTAB,0.5
121199.0,169592.0,0.7146504552101515,CTAB,N/A,10,2,2.278443605260488,fine_fine,0.5,DTAB,0.5
121827.0,171013.0,0.7123844386099303,CTAB,N/A,10,2,2.734132326312586,fine_fine,0.5,DTAB,0.5
121081.0,166766.0,0.7260532722497391,CTAB,N/A,10,2,3.5297496553786627,fine_fine,0.5,DTAB,0.5
96463.0,129483.0,0.7449858282554467,CTAB,N/A,10,2,4.556887210520976,fine_fine,0.5,DTAB,0.5
114386.0,145840.0,0.7843252879868349,CTAB,N/A,10,3,0.7291019536833563,fine_fine,0.5,DTAB,0.5
104704.0,132322.0,0.7912818730067562,CTAB,N/A,10,3,0.9412665747676434,fine_fine,0.5,DTAB,0.5
89543.0,111195.0,0.8052790143441702,CTAB,N/A,10,3,1.215169922805594,fine_fine,0.5,DTAB,0.5
84719.0,106175.0,0.7979185307275724,CTAB,N/A,10,3,1.367066163156293,fine_fine,0.5,DTAB,0.5
83386.0,106206.0,0.7851345498371091,CTAB,N/A,10,3,1.549341651577132,fine_fine,0.5,DTAB,0.5
97667.0,130374.0,0.7491294276466166,CTAB,N/A,10,3,1.731617139997971,fine_fine,0.5,DTAB,0.5
104917.0,145250.0,0.7223201376936317,CTAB,N/A,10,3,1.91389262841881,fine_fine,0.5,DTAB,0.5
112032.0,155147.0,0.722102264304176,CTAB,N/A,10,3,2.096168116839649,fine_fine,0.5,DTAB,0.5
119026.0,167388.0,0.7110784524577628,CTAB,N/A,10,3,2.278443605260488,fine_fine,0.5,DTAB,0.5
120854.0,170518.0,0.7087462907141768,CTAB,N/A,10,3,2.734132326312586,fine_fine,0.5,DTAB,0.5
119509.0,164593.0,0.7260879867309059,CTAB,N/A,10,3,3.5297496553786627,fine_fine,0.5,DTAB,0.5
94933.0,127462.0,0.7447945269962812,CTAB,N/A,10,3,4.556887210520976,fine_fine,0.5,DTAB,0.5
143494.0,181537.0,0.7904394145546088,CTAB,N/A,10,1,0.3649651028483189,fine_fine,0.2,CHAPS,0.8
142712.0,178762.0,0.7983352166567839,CTAB,N/A,10,1,0.4711679217594721,fine_fine,0.2,CHAPS,0.8
151567.0,184344.0,0.822196545588682,CTAB,N/A,10,1,0.6082751714138649,fine_fine,0.2,CHAPS,0.8
152892.0,179211.0,0.8531395952257395,CTAB,N/A,10,1,0.684309567840598,fine_fine,0.2,CHAPS,0.8
140040.0,175639.0,0.7973172245344143,CTAB,N/A,10,1,0.7755508435526778,fine_fine,0.2,CHAPS,0.8
141571.0,183381.0,0.7720047333147927,CTAB,N/A,10,1,0.8667921192647576,fine_fine,0.2,CHAPS,0.8
160332.0,217208.0,0.7381496077492542,CTAB,N/A,10,1,0.9580333949768374,fine_fine,0.2,CHAPS,0.8
168369.0,220094.0,0.7649867783765119,CTAB,N/A,10,1,1.049274670688917,fine_fine,0.2,CHAPS,0.8
175529.0,238925.0,0.7346615046562729,CTAB,N/A,10,1,1.1405159464009968,fine_fine,0.2,CHAPS,0.8
197172.0,277470.0,0.7106065520596822,CTAB,N/A,10,1,1.368619135681196,fine_fine,0.2,CHAPS,0.8
202838.0,290433.0,0.6983985979554664,CTAB,N/A,10,1,1.7668797065980206,fine_fine,0.2,CHAPS,0.8
182130.0,259634.0,0.7014874785274656,CTAB,N/A,10,1,2.2810318928019937,fine_fine,0.2,CHAPS,0.8
127901.0,161456.0,0.7921724804281043,CTAB,N/A,10,2,0.3649651028483189,fine_fine,0.2,CHAPS,0.8
129908.0,161751.0,0.8031356838597598,CTAB,N/A,10,2,0.4711679217594721,fine_fine,0.2,CHAPS,0.8
138085.0,169868.0,0.8128958956366119,CTAB,N/A,10,2,0.6082751714138649,fine_fine,0.2,CHAPS,0.8
136000.0,164582.0,0.8263358082900925,CTAB,N/A,10,2,0.684309567840598,fine_fine,0.2,CHAPS,0.8
126368.0,161366.0,0.783114162834798,CTAB,N/A,10,2,0.7755508435526778,fine_fine,0.2,CHAPS,0.8
129586.0,167696.0,0.7727435359221448,CTAB,N/A,10,2,0.8667921192647576,fine_fine,0.2,CHAPS,0.8
146972.0,204369.0,0.7191501646531518,CTAB,N/A,10,2,0.9580333949768374,fine_fine,0.2,CHAPS,0.8
153213.0,210813.0,0.7267720681362155,CTAB,N/A,10,2,1.049274670688917,fine_fine,0.2,CHAPS,0.8
162350.0,227704.0,0.7129870358008643,CTAB,N/A,10,2,1.1405159464009968,fine_fine,0.2,CHAPS,0.8
188995.0,269416.0,0.7014987973988182,CTAB,N/A,10,2,1.368619135681196,fine_fine,0.2,CHAPS,0.8
195037.0,281349.0,0.6932208751408393,CTAB,N/A,10,2,1.7668797065980206,fine_fine,0.2,CHAPS,0.8
174484.0,250138.0,0.6975509518745653,CTAB,N/A,10,2,2.2810318928019937,fine_fine,0.2,CHAPS,0.8
122256.0,154705.0,0.7902524158883035,CTAB,N/A,10,3,0.3649651028483189,fine_fine,0.2,CHAPS,0.8
124469.0,155569.0,0.800088706618928,CTAB,N/A,10,3,0.4711679217594721,fine_fine,0.2,CHAPS,0.8
131208.0,161643.0,0.8117147046268629,CTAB,N/A,10,3,0.6082751714138649,fine_fine,0.2,CHAPS,0.8
129888.0,158001.0,0.8220707463876811,CTAB,N/A,10,3,0.684309567840598,fine_fine,0.2,CHAPS,0.8
122136.0,152359.0,0.8016329852519378,CTAB,N/A,10,3,0.7755508435526778,fine_fine,0.2,CHAPS,0.8
124445.0,159112.0,0.7821220272512444,CTAB,N/A,10,3,0.8667921192647576,fine_fine,0.2,CHAPS,0.8
140835.0,195056.0,0.7220234189155935,CTAB,N/A,10,3,0.9580333949768374,fine_fine,0.2,CHAPS,0.8
146815.0,202623.0,0.7245722351361888,CTAB,N/A,10,3,1.049274670688917,fine_fine,0.2,CHAPS,0.8
154644.0,222201.0,0.69596446460637,CTAB,N/A,10,3,1.1405159464009968,fine_fine,0.2,CHAPS,0.8
183851.0,261475.0,0.703130318386079,CTAB,N/A,10,3,1.368619135681196,fine_fine,0.2,CHAPS,0.8
191604.0,275588.0,0.6952552360770425,CTAB,N/A,10,3,1.7668797065980206,fine_fine,0.2,CHAPS,0.8
170032.0,246711.0,0.6891950500788372,CTAB,N/A,10,3,2.2810318928019937,fine_fine,0.2,CHAPS,0.8
176888.0,223767.0,0.790500833456229,DTAB,N/A,10,1,2.3674411627546994,fine_fine,0.05,CHAPS,0.95
158263.0,193624.0,0.8173728463413626,DTAB,N/A,10,1,3.056353398824958,fine_fine,0.05,CHAPS,0.95
175207.0,214447.0,0.8170177246592398,DTAB,N/A,10,1,3.9457352712578326,fine_fine,0.05,CHAPS,0.95
217557.0,273204.0,0.7963170378178943,DTAB,N/A,10,1,4.438952180165062,fine_fine,0.05,CHAPS,0.95
174569.0,213493.0,0.8176802049715916,DTAB,N/A,10,1,5.0308124708537365,fine_fine,0.05,CHAPS,0.95
180609.0,236182.0,0.7647026445707125,DTAB,N/A,10,1,5.622672761542411,fine_fine,0.05,CHAPS,0.95
204670.0,283795.0,0.7211895910780669,DTAB,N/A,10,1,6.214533052231086,fine_fine,0.05,CHAPS,0.95
222900.0,320423.0,0.6956429469794615,DTAB,N/A,10,1,6.806393342919761,fine_fine,0.05,CHAPS,0.95
222370.0,328599.0,0.6767214751110016,DTAB,N/A,10,1,7.3982536336084355,fine_fine,0.05,CHAPS,0.95
239948.0,356575.0,0.6729243497160485,DTAB,N/A,10,1,8.877904360330124,fine_fine,0.05,CHAPS,0.95
264955.0,399929.0,0.6625050946543012,DTAB,N/A,10,1,11.46132524559359,fine_fine,0.05,CHAPS,0.95
245769.0,369393.0,0.6653320447328455,DTAB,N/A,10,1,14.796507267216873,fine_fine,0.05,CHAPS,0.95
160443.0,203858.0,0.7870331309048455,DTAB,N/A,10,2,2.3674411627546994,fine_fine,0.05,CHAPS,0.95
142023.0,178502.0,0.7956381441104301,DTAB,N/A,10,2,3.056353398824958,fine_fine,0.05,CHAPS,0.95
155518.0,194778.0,0.7984371951657785,DTAB,N/A,10,2,3.9457352712578326,fine_fine,0.05,CHAPS,0.95
192265.0,241433.0,0.7963492977347753,DTAB,N/A,10,2,4.438952180165062,fine_fine,0.05,CHAPS,0.95
158821.0,202378.0,0.7847740367035942,DTAB,N/A,10,2,5.0308124708537365,fine_fine,0.05,CHAPS,0.95
166022.0,221928.0,0.7480894704588875,DTAB,N/A,10,2,5.622672761542411,fine_fine,0.05,CHAPS,0.95
187908.0,262337.0,0.7162847787387978,DTAB,N/A,10,2,6.214533052231086,fine_fine,0.05,CHAPS,0.95
206861.0,301707.0,0.6856354012336472,DTAB,N/A,10,2,6.806393342919761,fine_fine,0.05,CHAPS,0.95
208140.0,307926.0,0.6759416223378344,DTAB,N/A,10,2,7.3982536336084355,fine_fine,0.05,CHAPS,0.95
224946.0,340771.0,0.6601089881474655,DTAB,N/A,10,2,8.877904360330124,fine_fine,0.05,CHAPS,0.95
249764.0,383432.0,0.6513905985937533,DTAB,N/A,10,2,11.46132524559359,fine_fine,0.05,CHAPS,0.95
236314.0,364876.0,0.647655641916706,DTAB,N/A,10,2,14.796507267216873,fine_fine,0.05,CHAPS,0.95
152091.0,196812.0,0.7727730016462411,DTAB,N/A,10,3,2.3674411627546994,fine_fine,0.05,CHAPS,0.95
132783.0,168751.0,0.7868575593626111,DTAB,N/A,10,3,3.056353398824958,fine_fine,0.05,CHAPS,0.95
145941.0,186645.0,0.781917544000643,DTAB,N/A,10,3,3.9457352712578326,fine_fine,0.05,CHAPS,0.95
